Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RADiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,DER,PythagDiff,ERA,WHIP,BB9,K9,HR9,FIP,HWin
20190510,KCA,PHI,20190510KCAPHI,-8,1,-0.241,-3,35,-0.35,0,-0.052,0.007,-0.03,0.059,-0.045,0.048,-0.09899999999999998,4.97,0.41,2.48,8.69,1.24,3.79,True
20190511,KCA,PHI,20190511KCAPHI,-7,2,-0.209,1,31,-0.24,1,-0.039,0.032,-0.039,0.071,-0.007,0.053,-0.07699999999999996,0.51,-1.37,0.99,2.74,-1.06,-1.52,False
20190512,KCA,PHI,20190512KCAPHI,-8,1,-0.229,-6,38,-0.41,0,-0.014,0.068,-0.022,0.082,0.054,0.018,-0.10899999999999999,5.88,0.52,2.67,7.75,1.6,4.67,False
20190514,KCA,TEX,20190514KCATEX,-3,4,-0.106,-22,-10,-0.95,0,0.025,0.064,0.025,0.039,0.089,0.016,-0.02899999999999997,-14.94,-3.05,-9.93,1.61,1.02,-3.53,True
20190515,KCA,TEX,20190515KCATEX,-2,5,-0.079,-16,-16,-0.78,1,0.065,0.106,0.048,0.041,0.171,0.01,-0.0020000000000000018,2.5,-0.91,0.25,-0.75,0.0,0.42,False
20190516,KCA,TEX,20190516KCATEX,-3,4,-0.101,-21,-11,-0.88,0,0.032,0.003,0.032,-0.029,0.035,0.006,-0.02200000000000002,1.8,-0.53,1.11,-2.33,-0.74,-0.33,False
20190525,KCA,NYA,20190525KCANYA1,-16,-5,-0.326,-38,68,-0.78,-2,-0.029,-0.172,-0.028,-0.143,-0.201,-0.039,-0.20500000000000002,0.0,-0.96,0.4,0.0,-0.8,-1.15,False
20190525,KCA,NYA,20190525KCANYA2,-16,-5,-0.326,-38,68,-0.78,-2,-0.006,-0.057,0.006,-0.051,-0.063,-0.041,-0.20500000000000002,-20.56,-2.92,-7.7,0.91,-1.48,-7.2,False
20190526,KCA,NYA,20190526KCANYA,-18,-7,-0.353,-40,70,-0.78,-4,-0.012,-0.107,-0.009,-0.095,-0.119,-0.041,-0.203,1.41,-0.38,1.41,0.6,0.12,0.55,True
20190604,KCA,BOS,20190604KCABOS,-12,-5,-0.203,-55,36,-0.94,0,-0.025,-0.065,-0.051,-0.04,-0.09,0.024,-0.14200000000000007,0.82,-0.68,-0.44,-4.3,1.06,2.61,False
20190605,KCA,BOS,20190605KCABOS,-13,-6,-0.217,-60,41,-1.0,-1,-0.018,-0.058,-0.049,-0.04,-0.076,0.013,-0.15500000000000003,2.65,-0.43,0.93,-6.22,0.48,2.13,False
20190606,KCA,BOS,20190606KCABOS,-14,-7,-0.23,-68,49,-1.11,-2,-0.033,-0.068,-0.055,-0.035,-0.101,0.036,-0.17699999999999994,-2.88,-1.14,0.87,0.26,-0.72,-1.14,False
20190607,KCA,CHA,20190607KCACHA,-12,-1,-0.202,2,29,-0.04,-3,-0.02,-0.015,-0.01,0.005,-0.035,0.035,-0.035999999999999976,-2.48,-1.32,1.04,3.32,-0.95,-1.97,True
20190608,KCA,CHA,20190608KCACHA,-11,0,-0.182,4,27,0.0,-2,-0.026,-0.003,-0.013,0.023,-0.029,0.05,-0.02999999999999997,2.25,-0.38,3.02,-3.86,-0.18,1.71,False
20190609,KCA,CHA,20190609KCACHA,-12,-1,-0.195,2,29,-0.04,-3,-0.018,-0.021,-0.012,-0.003,-0.039,0.034,-0.034999999999999976,-2.03,-1.21,-2.25,-2.92,-0.74,-0.93,False
20190611,KCA,DET,20190611KCADET,-4,0,-0.073,54,10,0.73,-4,-0.013,-0.025,-0.006,-0.012,-0.038,0.046,0.07900000000000001,3.52,-0.82,0.18,-0.56,0.73,1.11,True
20190612,KCA,DET,20190612KCADET,-3,1,-0.056,55,9,0.73,-3,-0.013,-0.039,-0.004,-0.026,-0.052,0.03,0.08100000000000002,-1.59,-1.03,1.06,-0.38,-0.99,-0.74,False
20190613,KCA,DET,20190613KCADET,-4,0,-0.07,54,10,0.7,-4,-0.001,-0.026,-0.005,-0.025,-0.027,0.015,0.07700000000000001,1.74,-0.56,1.79,-2.05,-0.31,0.42,True
20190620,KCA,MIN,20190620KCAMIN,-25,-10,-0.347,-125,69,-1.77,-3,-0.039,-0.165,-0.021,-0.126,-0.204,0.0,-0.23800000000000004,1.62,-0.75,0.0,-3.78,0.54,1.53,True
20190621,KCA,MIN,20190621KCAMIN,-24,-9,-0.329,-122,66,-1.71,-2,-0.012,-0.15,-0.017,-0.138,-0.162,-0.041,-0.22900000000000004,1.15,-1.11,-0.86,4.59,-0.28,-1.67,False
20190622,KCA,MIN,20190622KCAMIN,-25,-10,-0.338,-123,67,-1.7,-3,-0.016,-0.094,-0.008,-0.078,-0.11,-0.022,-0.22700000000000004,-0.11,-0.67,1.38,0.25,-1.55,-1.79,False
20190623,KCA,MIN,20190623KCAMIN,-26,-11,-0.346,-125,69,-1.7,-4,-0.023,-0.135,-0.024,-0.112,-0.158,-0.021,-0.22900000000000004,-1.23,-1.03,1.09,2.72,0.27,0.02,True
20190702,KCA,CLE,20190702KCACLE,-16,-4,-0.201,10,82,0.02,2,0.003,-0.007,-0.016,-0.01,-0.004,-0.021,-0.08000000000000002,1.5,-0.74,-0.54,-1.36,0.19,0.16,False
20190703,KCA,CLE,20190703KCACLE,-17,-5,-0.21,6,86,-0.04,1,0.0,-0.016,-0.017,-0.016,-0.016,-0.017,-0.08800000000000002,-0.98,-0.6,-1.49,-8.88,0.55,2.44,False
20190704,KCA,CLE,20190704KCACLE,-18,-6,-0.219,2,90,-0.08,0,0.011,0.029,-0.008,0.018,0.04,-0.03,-0.09700000000000003,-0.03,-0.7,0.86,1.63,-1.14,-1.84,False
20190712,KCA,DET,20190712KCADET,2,1,0.005,77,2,0.65,-3,0.011,0.036,0.005,0.025,0.047,0.012,0.09100000000000003,0.39,-0.98,0.12,-1.99,0.55,1.3,True
20190713,KCA,DET,20190713KCADET,3,2,0.016,80,-1,0.67,-2,0.006,0.042,0.003,0.036,0.048,0.015,0.09700000000000003,0.11,-0.65,3.21,-4.74,-1.4,0.17,True
20190714,KCA,DET,20190714KCADET,4,3,0.026,83,-4,0.7,-1,0.025,0.054,0.026,0.029,0.079,0.007,0.10099999999999998,-5.58,-1.34,1.05,1.58,-1.61,-2.43,False
20190715,KCA,CHA,20190715KCACHA,-12,1,-0.153,16,25,-0.06,-4,-0.026,-0.042,-0.016,-0.016,-0.068,0.041,-0.004999999999999949,2.83,-0.55,-0.32,-2.88,0.65,1.5,True
20190716,KCA,CHA,20190716KCACHA,-11,2,-0.141,19,22,-0.02,-3,-0.017,-0.013,-0.007,0.004,-0.03,0.036,0.0010000000000000009,-1.88,-1.21,-5.44,-6.1,-0.23,-1.2,True
20190717,KCA,CHA,20190717KCACHA,-10,3,-0.129,30,11,0.09,-2,-0.004,0.026,0.011,0.03,0.022,0.03,0.022999999999999965,-2.27,-1.14,1.4,0.87,-0.57,-0.51,True
20190718,KCA,CHA,20190718KCACHA,-9,4,-0.116,32,9,0.11,-1,-0.007,-0.005,0.004,0.002,-0.012,0.022,0.02699999999999997,0.49,-0.92,3.41,2.6,-1.29,-1.37,True
20190725,KCA,CLE,20190725KCACLE,-20,-5,-0.205,-10,115,-0.18,-2,0.011,-0.006,-0.001,-0.017,0.005,-0.027,-0.12200000000000005,1.56,-0.42,1.78,2.01,-0.93,-1.32,False
20190726,KCA,CLE,20190726KCACLE,-21,-6,-0.213,-11,116,-0.19,-3,0.009,0.031,0.019,0.022,0.04,-0.019,-0.12300000000000005,1.37,-0.63,0.27,2.21,-0.35,-0.93,False
20190727,KCA,CLE,20190727KCACLE,-22,-7,-0.221,-16,121,-0.24,-4,-0.002,-0.005,0.001,-0.003,-0.007,-0.004,-0.13100000000000006,0.62,-0.62,-1.15,-10.07,0.89,3.3,False
20190728,KCA,CLE,20190728KCACLE,-23,-8,-0.229,-24,129,-0.31,-5,-0.001,-0.026,-0.013,-0.025,-0.027,-0.009,-0.14500000000000007,-0.36,-0.83,-0.24,-2.58,-0.51,-0.29,True
20190729,KCA,TOR,20190729KCATOR,-1,3,-0.01,1,2,0.0,-2,0.058,0.064,0.035,0.006,0.122,-0.052,-0.0010000000000000009,-4.7,-1.36,-0.5,-3.1,-1.4,-1.33,False
20190730,KCA,TOR,20190730KCATOR,-2,2,-0.019,-3,6,-0.03,-3,0.02,0.019,0.023,-0.001,0.039,-0.013,-0.008000000000000007,5.54,0.58,2.77,5.88,1.73,5.22,False
20190731,KCA,TOR,20190731KCATOR,-3,1,-0.027,-10,13,-0.09,-4,0.035,0.043,0.029,0.008,0.078,-0.027,-0.020000000000000018,-0.9,-1.32,0.41,0.5,-0.43,-0.77,False
20190813,KCA,SLN,20190813KCASLN,-20,-4,-0.184,1,135,-0.14,-2,0.015,0.01,0.002,-0.005,0.025,-0.032,-0.10800000000000004,-0.21,-1.25,-4.35,-6.04,0.88,1.19,False
20190814,KCA,SLN,20190814KCASLN,-21,-5,-0.191,-1,137,-0.15,-3,0.021,0.027,0.007,0.006,0.048,-0.036,-0.11200000000000004,-1.64,-1.15,0.16,1.5,-1.1,-2.33,False
20190816,KCA,NYN,20190816KCANYN,-21,-6,-0.177,-63,70,-0.56,0,-0.034,-0.01,-0.03,0.024,-0.044,0.036,-0.10400000000000004,4.68,-0.31,0.9,-5.01,1.49,3.56,True
20190817,KCA,NYN,20190817KCANYN,-20,-5,-0.166,-60,67,-0.52,1,-0.035,-0.003,-0.035,0.032,-0.038,0.043,-0.09800000000000003,2.61,-0.65,0.93,-5.47,0.29,1.98,False
20190818,KCA,NYN,20190818KCANYN,-21,-6,-0.173,-63,70,-0.55,0,-0.039,-0.003,-0.041,0.036,-0.042,0.047,-0.10300000000000004,0.35,-1.05,-0.12,-3.79,0.71,1.91,False
20190826,KCA,OAK,20190826KCAOAK,-30,-8,-0.233,-97,138,-0.78,0,-0.012,-0.044,-0.014,-0.032,-0.056,0.006,-0.17399999999999993,-2.05,-1.01,0.37,-0.64,-0.75,-0.82,False
20190827,KCA,OAK,20190827KCAOAK,-31,-9,-0.239,-112,153,-0.89,-1,-0.021,-0.084,-0.023,-0.063,-0.105,0.015,-0.19199999999999995,0.51,-0.71,0.05,1.46,0.57,0.39,False
20190828,KCA,OAK,20190828KCAOAK,-32,-10,-0.245,-113,154,-0.89,-2,-0.009,-0.051,-0.022,-0.042,-0.06,0.006,-0.19399999999999995,0.82,-1.02,0.04,-1.65,-0.1,0.21,True
20190829,KCA,OAK,20190829KCAOAK,-31,-9,-0.236,-111,152,-0.87,-1,-0.019,-0.072,-0.026,-0.053,-0.091,0.014,-0.18899999999999995,1.65,-0.73,-0.93,-4.34,-0.06,0.62,False
20190830,KCA,BAL,20190830KCABAL,4,4,0.025,-10,-134,-0.14,-1,-0.003,-0.029,-0.001,-0.026,-0.032,0.0,0.064,0.12,-0.85,2.77,-7.06,0.48,3.06,False
20190831,KCA,BAL,20190831KCABAL,3,3,0.017,-22,-122,-0.23,-2,-0.005,-0.019,-0.004,-0.014,-0.024,0.012,0.04899999999999999,2.65,-0.82,1.37,0.04,0.34,1.05,True
20190901,KCA,BAL,20190901KCABAL,4,4,0.024,-20,-124,-0.21,-1,-0.007,-0.037,-0.001,-0.03,-0.044,-0.001,0.05199999999999999,-3.8,-1.21,0.47,1.8,-1.3,-2.12,True
20190903,KCA,DET,20190903KCADET,8,6,0.054,93,-29,0.63,-2,0.024,0.055,0.039,0.031,0.079,-0.007,0.08700000000000002,-1.24,-0.96,0.12,-0.11,-0.34,-0.37,True
20190904,KCA,DET,20190904KCADET,9,7,0.061,94,-30,0.63,-1,0.011,0.069,0.026,0.058,0.08,0.011,0.08700000000000002,-2.58,-1.43,-2.21,0.97,-0.14,-0.97,True
20190905,KCA,DET,20190905KCADET,10,8,0.067,95,-31,0.62,0,0.022,0.067,0.037,0.045,0.089,0.0,0.08900000000000002,0.03,-0.75,0.32,-6.17,-0.62,0.66,False
20190913,KCA,HOU,20190913KCAHOU,-40,-9,-0.268,-204,182,-1.35,-1,-0.024,-0.097,-0.037,-0.073,-0.121,-0.01,-0.243,1.57,-0.42,1.34,-6.05,-0.02,1.94,False
20190914,KCA,HOU,20190914KCAHOU,-41,-10,-0.273,-207,185,-1.36,-2,-0.028,-0.092,-0.04,-0.064,-0.12,-0.01,-0.246,1.11,-0.61,1.29,-0.27,0.6,1.44,False
20190915,KCA,HOU,20190915KCAHOU,-42,-11,-0.278,-212,190,-1.38,-3,-0.023,-0.062,-0.044,-0.039,-0.085,-0.016,-0.25,1.63,-0.86,-0.27,0.65,0.25,0.26,False
20190924,KCA,ATL,20190924KCAATL,-41,-18,-0.261,-163,129,-1.04,2,-0.01,-0.059,-0.026,-0.049,-0.069,0.008,-0.17299999999999993,-0.14,-0.98,-1.52,-2.17,0.2,0.35,True
20190925,KCA,ATL,20190925KCAATL,-40,-17,-0.253,-160,126,-1.01,3,0.003,-0.024,-0.011,-0.027,-0.021,0.002,-0.16799999999999993,-0.04,-0.57,2.49,1.11,-0.31,0.26,False
20190927,KCA,MIN,20190927KCAMIN,-43,-23,-0.271,-264,113,-1.66,-8,-0.003,-0.1,0.011,-0.097,-0.103,-0.028,-0.21099999999999997,3.31,-0.75,2.29,-6.77,0.48,3.14,False
20190928,KCA,MIN,20190928KCAMIN,-44,-24,-0.275,-268,117,-1.68,-9,-0.018,-0.077,-0.008,-0.059,-0.095,-0.006,-0.21399999999999997,2.17,-0.62,2.17,-0.55,0.94,2.05,False
20190929,KCA,MIN,20190929KCAMIN,-45,-25,-0.28,-269,118,-1.67,-10,0.022,-0.016,0.028,-0.038,0.006,-0.022,-0.21399999999999997,1.18,-1.05,0.13,4.1,0.14,-0.5,True
20190412,LAN,MIL,20190412LANMIL,0,2,-0.044,31,3,1.86,0,0.09,0.214,0.09,0.124,0.304,-0.059,0.15699999999999997,3.11,0.46,4.15,10.38,0.0,2.52,False
20190413,LAN,MIL,20190413LANMIL,-1,1,-0.11,28,6,1.52,-1,0.077,0.2,0.068,0.123,0.277,-0.038,0.11199999999999999,-3.6,-1.27,-5.4,-1.8,0.0,-1.4,False
20190414,LAN,MIL,20190414LANMIL,-2,0,-0.167,25,9,1.25,-2,0.043,0.195,0.02,0.152,0.238,0.018,0.07699999999999996,-1.55,-0.8,-3.86,0.0,0.0,-1.03,True
20190415,LAN,CIN,20190415LANCIN,4,6,0.172,57,41,2.7,0,0.054,0.099,0.077,0.045,0.153,-0.012,0.04599999999999993,-0.92,-0.66,-3.66,-13.73,0.0,-1.42,True
20190416,LAN,CIN,20190416LANCIN,5,7,0.223,58,40,2.61,1,0.024,0.105,0.048,0.081,0.129,0.028,0.05999999999999994,1.28,-0.71,-2.57,-4.89,0.51,0.97,True
20190417,LAN,CIN,20190417LANCIN,6,8,0.267,63,35,2.76,2,0.093,0.179,0.115,0.086,0.272,-0.061,0.12,4.05,-1.19,-2.02,-2.48,1.12,1.05,True
20190426,LAN,PIT,20190426LANPIT,4,3,0.071,71,33,2.15,0,0.075,0.271,0.089,0.196,0.346,-0.02,0.15899999999999997,2.08,0.28,0.69,9.69,1.38,3.18,True
20190427,LAN,PIT,20190427LANPIT,5,4,0.107,75,29,2.22,1,0.096,0.319,0.12,0.223,0.415,-0.038,0.18699999999999994,1.4,-0.61,-1.76,-1.1,1.29,1.51,True
20190428,LAN,PIT,20190428LANPIT,6,5,0.141,77,27,2.22,2,0.087,0.317,0.11,0.23,0.404,-0.035,0.19999999999999996,-1.5,-1.08,-2.25,-9.0,0.0,-2.35,True
20190506,LAN,ATL,20190506LANATL,3,3,0.052,13,-4,0.07,0,0.01,0.063,0.008,0.053,0.073,0.016,0.04299999999999993,-0.75,-0.75,-0.3,-4.95,-0.6,0.13,True
20190507,LAN,ATL,20190507LANATL,4,4,0.079,15,-6,0.13,1,0.039,0.063,0.041,0.024,0.102,-0.027,0.052999999999999936,0.04,-0.68,-0.33,2.41,0.37,-0.2,True
20190508,LAN,ATL,20190508LANATL,5,5,0.104,24,-15,0.36,2,0.029,0.083,0.031,0.054,0.112,-0.003,0.09599999999999997,-3.13,-1.2,-0.84,-0.28,-1.89,-3.23,True
20190509,LAN,WAS,20190509LANWAS,11,8,0.252,49,-25,0.91,0,0.064,0.184,0.096,0.12,0.248,-0.057,0.181,-1.5,-0.84,-1.5,-1.5,1.5,2.0,False
20190510,LAN,WAS,20190510LANWAS,10,7,0.22,43,-19,0.73,-1,0.04,0.204,0.076,0.164,0.244,-0.002,0.14899999999999997,-6.37,-2.49,-4.16,3.06,-0.19,-2.34,True
20190511,LAN,WAS,20190511LANWAS,11,8,0.239,48,-24,0.84,0,0.075,0.248,0.069,0.173,0.323,-0.038,0.17099999999999999,4.0,0.32,2.0,9.0,1.33,3.69,False
20190512,LAN,WAS,20190512LANWAS,10,7,0.209,45,-21,0.75,-1,0.043,0.188,0.06,0.145,0.231,-0.016,0.15499999999999997,1.55,0.29,0.62,9.93,0.93,2.44,True
20190514,LAN,SDN,20190514LANSDN,5,5,0.091,65,1,1.33,1,0.05,0.111,0.107,0.061,0.161,-0.016,0.14900000000000002,0.67,-0.48,-1.15,-2.49,0.87,1.43,True
20190515,LAN,SDN,20190515LANSDN,6,6,0.112,68,-2,1.37,2,0.035,0.062,0.082,0.027,0.097,-0.025,0.15999999999999998,1.85,-0.83,4.45,-0.42,1.27,3.14,True
20190527,LAN,NYN,20190527LANNYN,9,8,0.16,46,-45,0.78,0,0.034,0.044,0.02,0.01,0.078,-0.022,0.16600000000000004,-2.15,-1.5,-6.55,-12.32,-2.3,-2.77,True
20190528,LAN,NYN,20190528LANNYN,10,9,0.176,50,-49,0.84,1,-0.009,-0.064,-0.021,-0.055,-0.073,0.036,0.17600000000000005,-0.88,-0.52,0.09,0.71,0.09,0.18,False
20190529,LAN,NYN,20190529LANNYN,9,8,0.155,46,-45,0.75,0,0.008,0.0,-0.009,-0.008,0.008,0.051,0.15900000000000003,2.95,0.32,1.59,9.76,1.13,3.1,True
20190530,LAN,NYN,20190530LANNYN,10,9,0.17,47,-46,0.75,1,-0.003,-0.119,0.005,-0.116,-0.122,0.011,0.15700000000000003,-108.07,-14.9,-81.0,10.02,0.61,-28.34,True
20190531,LAN,PHI,20190531LANPHI,5,9,0.078,27,-22,0.38,0,0.034,0.172,0.034,0.138,0.206,0.015,0.08099999999999996,-1.26,-1.42,-0.49,1.03,-1.42,-2.45,True
20190601,LAN,PHI,20190601LANPHI,6,10,0.093,30,-25,0.43,1,0.035,0.142,0.038,0.107,0.177,-0.01,0.08999999999999997,1.39,-1.02,-3.36,-0.83,1.34,0.99,True
20190602,LAN,PHI,20190602LANPHI,7,11,0.109,31,-26,0.44,2,0.045,0.176,0.049,0.131,0.221,-0.01,0.09099999999999997,2.35,0.33,1.57,12.13,1.57,3.32,True
20190613,LAN,CHN,20190613LANCHN,7,11,0.095,2,-36,-0.05,-1,0.028,0.007,0.03,-0.021,0.035,-0.017,0.06000000000000005,-0.66,-1.16,-2.32,-2.35,-0.19,-0.72,True
20190614,LAN,CHN,20190614LANCHN,8,12,0.108,6,-40,0.01,0,0.038,0.045,0.037,0.007,0.083,-0.028,0.07000000000000006,-0.62,-0.8,0.53,3.28,0.59,0.24,True
20190615,LAN,CHN,20190615LANCHN,9,13,0.12,8,-42,0.04,1,0.033,0.049,0.028,0.016,0.082,-0.004,0.07500000000000007,-2.03,-1.15,-2.95,-1.05,-0.34,-1.4,False
20190616,LAN,CHN,20190616LANCHN,8,12,0.105,7,-41,0.02,0,0.026,0.022,0.037,-0.004,0.048,-0.032,0.07200000000000006,-2.72,-0.96,-1.68,1.18,-0.03,-0.83,True
20190617,LAN,SFN,20190617LANSFN,18,13,0.232,105,-88,1.29,1,0.009,0.063,0.03,0.054,0.072,0.023,0.278,-15.31,-3.34,-9.25,-0.38,-2.91,-7.08,False
20190618,LAN,SFN,20190618LANSFN,17,12,0.215,104,-87,1.27,0,0.012,0.045,0.03,0.033,0.057,0.018,0.273,0.52,-0.49,-0.33,3.15,0.06,-0.71,True
20190619,LAN,SFN,20190619LANSFN,18,13,0.225,113,-96,1.37,1,0.037,0.064,0.037,0.027,0.101,-0.05,0.29300000000000004,-11.31,-2.2,-4.69,1.98,-3.51,-7.23,True
20190620,LAN,SFN,20190620LANSFN,19,14,0.236,120,-103,1.45,2,0.029,0.018,0.038,-0.011,0.047,-0.041,0.30700000000000005,0.37,-1.06,-0.21,-2.29,-0.98,-0.59,True
20190621,LAN,COL,20190621LANCOL,11,13,0.13,-25,-129,-0.48,3,-0.042,-0.028,-0.021,0.014,-0.07,0.068,0.14300000000000002,-3.6,-1.4,-0.83,0.35,-0.31,-0.94,True
20190622,LAN,COL,20190622LANCOL,12,14,0.142,-23,-131,-0.44,4,-0.033,-0.041,-0.012,-0.008,-0.074,0.061,0.14600000000000002,-5.25,-1.2,-1.05,-0.18,-0.7,-1.67,True
20190623,LAN,COL,20190623LANCOL,13,15,0.153,-22,-132,-0.43,5,0.013,0.124,0.03,0.111,0.137,0.036,0.14600000000000002,-1.9,-1.27,-0.89,2.07,-0.04,-0.71,True
20190702,LAN,ARI,20190702LANARI,14,8,0.163,20,-65,0.24,2,0.031,0.102,0.039,0.071,0.133,0.004,0.09799999999999998,-5.83,-1.36,-2.11,0.38,-1.78,-3.78,True
20190703,LAN,ARI,20190703LANARI,15,9,0.173,21,-66,0.24,3,0.019,0.073,0.029,0.054,0.092,0.019,0.09999999999999998,-0.19,-0.94,-0.76,1.02,0.02,-0.46,True
20190704,LAN,SDN,20190704LANSDN,17,17,0.182,79,-87,0.8,3,-0.012,-0.035,0.029,-0.023,-0.047,0.039,0.184,1.54,0.31,0.99,9.37,0.77,2.5,True
20190705,LAN,SDN,20190705LANSDN,18,18,0.191,83,-91,0.84,4,-0.024,-0.06,0.013,-0.036,-0.084,0.045,0.191,-10.26,-2.45,-2.29,-2.02,-0.34,-0.8,False
20190706,LAN,SDN,20190706LANSDN,17,17,0.178,82,-90,0.81,3,-0.005,0.007,0.025,0.012,0.002,0.035,0.189,-0.01,-0.55,1.55,0.85,-0.04,0.16,False
20190707,LAN,SDN,20190707LANSDN,16,16,0.165,80,-88,0.78,2,-0.005,-0.033,0.028,-0.028,-0.038,0.021,0.184,0.65,-0.34,0.86,0.06,0.85,1.57,False
20190719,LAN,MIA,20190719LANMIA,28,19,0.263,194,-41,1.77,0,0.051,0.157,0.064,0.106,0.208,0.0,0.246,1.33,0.31,1.24,9.32,0.67,2.43,True
20190720,LAN,MIA,20190720LANMIA,29,20,0.271,195,-42,1.77,1,0.046,0.165,0.069,0.119,0.211,-0.022,0.247,-0.81,-1.57,-8.54,2.64,-0.07,-3.49,True
20190721,LAN,MIA,20190721LANMIA,30,21,0.278,199,-46,1.79,2,0.011,0.063,0.012,0.052,0.074,0.048,0.251,3.43,-0.66,-3.28,-0.82,1.22,0.85,True
20190723,LAN,ANA,20190723LANANA,15,15,0.142,37,-113,0.31,-2,0.023,0.053,0.023,0.03,0.076,-0.02,0.14200000000000002,-0.67,-0.94,0.54,1.19,1.33,1.76,False
20190724,LAN,ANA,20190724LANANA,14,14,0.13,36,-112,0.3,-3,-0.003,0.022,0.003,0.025,0.019,0.006,0.139,-2.33,-1.0,0.69,-0.14,0.29,0.58,False
20190801,LAN,SDN,20190801LANSDN,21,15,0.178,122,-84,0.99,1,0.016,0.04,0.058,0.024,0.056,-0.001,0.182,-2.8,-1.09,-1.12,0.48,-0.56,-1.25,True
20190802,LAN,SDN,20190802LANSDN,22,16,0.186,128,-90,1.03,2,0.029,0.054,0.058,0.025,0.083,-0.003,0.191,-9.28,-2.11,-3.38,-10.97,-1.69,-4.23,False
20190803,LAN,SDN,20190803LANSDN,21,15,0.175,125,-87,1.0,1,0.011,0.054,0.036,0.043,0.065,0.032,0.185,-0.55,-0.85,-1.43,6.33,0.59,-1.2,True
20190804,LAN,SDN,20190804LANSDN,22,16,0.182,128,-90,1.02,2,-0.017,-0.041,0.008,-0.024,-0.058,0.036,0.189,1.44,-0.5,1.36,1.14,0.48,0.89,True
20190805,LAN,SLN,20190805LANSLN,15,16,0.113,116,-24,0.86,-4,0.027,0.094,0.019,0.067,0.121,-0.019,0.11399999999999999,1.76,-1.55,-6.17,0.94,-0.42,-2.86,True
20190806,LAN,SLN,20190806LANSLN,16,17,0.12,124,-32,0.92,-3,0.045,0.121,0.054,0.076,0.166,-0.021,0.128,-2.56,-1.16,-1.42,1.62,-0.64,-1.93,True
20190807,LAN,SLN,20190807LANSLN,17,18,0.128,126,-34,0.93,-2,0.043,0.103,0.047,0.06,0.146,-0.036,0.131,0.18,-1.15,-6.41,-6.68,-0.92,-2.13,True
20190809,LAN,ARI,20190809LANARI,19,15,0.154,33,-74,0.19,4,0.027,0.082,0.039,0.055,0.109,-0.016,0.08899999999999997,-1.18,-1.08,-3.24,-1.15,-0.2,-1.22,False
20190810,LAN,ARI,20190810LANARI,18,14,0.144,32,-73,0.18,3,0.021,0.067,0.035,0.046,0.088,-0.02,0.08799999999999997,1.35,-0.37,-0.41,-0.33,0.88,1.17,True
20190811,LAN,ARI,20190811LANARI,19,15,0.151,36,-77,0.22,4,0.006,0.069,0.021,0.063,0.075,0.014,0.09299999999999997,-4.58,-1.57,-1.03,1.58,-2.79,-4.87,True
20190820,LAN,TOR,20190820LANTOR,30,21,0.242,116,-147,0.96,0,0.028,0.083,0.026,0.055,0.111,-0.005,0.199,-5.01,-1.79,-2.31,-6.22,1.07,2.19,True
20190821,LAN,TOR,20190821LANTOR,31,22,0.248,129,-160,1.05,1,0.043,0.087,0.052,0.044,0.13,-0.007,0.21500000000000002,0.67,-0.86,-1.87,3.11,0.52,-0.54,True
20190822,LAN,TOR,20190822LANTOR,32,23,0.253,130,-161,1.05,2,0.012,0.039,0.025,0.027,0.051,0.015,0.21700000000000003,-0.42,-1.05,0.23,4.57,-0.47,-1.88,True
20190823,LAN,NYA,20190823LANNYA,3,17,0.023,-30,-135,-0.24,0,-0.009,-0.009,-0.006,-0.0,-0.018,-0.006,0.08700000000000008,-5.16,-1.41,-1.0,-4.06,-2.45,-2.88,False
20190824,LAN,NYA,20190824LANNYA,2,16,0.016,-38,-127,-0.29,-1,-0.017,-0.024,-0.003,-0.007,-0.041,-0.001,0.07500000000000007,-4.36,-1.41,-1.95,0.41,-2.57,-4.55,True
20190825,LAN,NYA,20190825LANNYA,3,17,0.022,-37,-128,-0.28,0,-0.012,-0.023,-0.004,-0.011,-0.035,-0.001,0.07700000000000007,-1.93,-0.69,0.23,0.3,-0.84,-1.26,False
20190902,LAN,COL,20190902LANCOL,30,27,0.212,37,-267,0.23,7,-0.044,-0.035,-0.021,0.009,-0.079,0.055,0.202,-4.31,-1.39,-1.96,5.78,-0.96,-3.39,True
20190903,LAN,COL,20190903LANCOL,31,28,0.219,44,-274,0.28,8,-0.032,-0.045,-0.014,-0.013,-0.077,0.054,0.20700000000000002,-5.04,-1.29,-1.24,1.78,-1.96,-3.56,True
20190904,LAN,COL,20190904LANCOL,32,29,0.224,46,-276,0.29,9,-0.038,-0.027,-0.015,0.011,-0.065,0.071,0.20800000000000002,-4.23,-1.35,-2.56,1.7,-0.29,-1.61,True
20190906,LAN,SFN,20190906LANSFN,25,18,0.169,191,-124,1.28,3,0.001,0.065,-0.001,0.064,0.066,0.025,0.21500000000000002,-0.75,-0.66,0.05,0.91,-0.41,-0.8,False
20190907,LAN,SFN,20190907LANSFN,24,17,0.161,190,-123,1.27,2,-0.009,0.003,0.005,0.012,-0.006,0.027,0.21200000000000002,-6.11,-2.09,-6.66,-1.78,-2.31,-5.16,False
