Date,Home,Visitor,GameID,WinDiff,HomeAdv,WPctDiff,RunDiff,RPGDiff,H2H,AVG,SLG,OBP,ISO,OPS,ERA,WHIP,BB9,K9,HR9,FIP
20220810,HOU,TEX,20220810HOUTEX,33,24,0.189,191,-0.24,3,-0.027,-0.022,0.002,0.005,-0.049,-1.68,-1.0,-3.23,1.4,0.24,-1.47
20220811,HOU,TEX,20220811HOUTEX,32,23,0.158,187,-0.38,2,-0.022,-0.033,-0.004,-0.011,-0.055,3.53,0.45,3.53,9.08,0.5,3.28
20220812,HOU,OAK,20220812HOUOAK,32,23,0.143,223,0.96,-1,0.033,0.065,0.052,0.032,0.098,-0.45,-1.05,0.98,2.52,-0.92,-1.58
20220813,HOU,OAK,20220813HOUOAK,33,24,0.167,225,0.95,0,0.031,0.063,0.054,0.032,0.094,0.0,-0.71,0.0,-7.71,0.0,-1.39
20220814,HOU,OAK,20220814HOUOAK,34,25,0.189,233,1.12,1,0.059,0.113,0.076,0.054,0.172,-1.14,-0.97,0.67,5.49,-0.08,-0.85
20220823,HOU,MIN,20220823HOUMIN,38,26,0.189,242,0.08,0,-0.015,0.007,-0.014,0.022,-0.008,-10.33,-1.51,-2.7,0.91,-1.52,-3.98
20220824,HOU,MIN,20220824HOUMIN,39,27,0.209,244,0.16,1,-0.011,0.022,-0.017,0.033,0.011,-1.1,-0.75,2.2,2.68,-0.53,-0.5
20220825,HOU,MIN,20220825HOUMIN,40,28,0.227,246,0.22,2,0.005,0.03,0.001,0.025,0.035,0.76,-0.73,-0.35,1.0,-0.27,-1.03
20220826,HOU,BAL,20220826HOUBAL,4,30,0.041,31,0.32,0,0.009,0.03,0.016,0.021,0.039,-4.43,-1.27,2.38,0.35,-1.47,-1.66
20220827,HOU,BAL,20220827HOUBAL,3,29,0.029,29,0.29,-1,0.025,0.047,0.033,0.022,0.072,-1.05,-0.97,-0.41,0.06,0.54,0.6
20220828,HOU,BAL,20220828HOUBAL,2,28,0.016,27,0.26,-2,0.013,0.024,0.012,0.011,0.037,-1.59,-1.03,-1.75,0.79,-0.67,-1.73
20220905,HOU,TEX,20220905HOUTEX,44,30,0.234,249,-0.4,3,-0.012,0.001,0.005,0.013,-0.011,-3.46,-1.28,-2.08,-6.69,-0.46,-2.97
20220906,HOU,TEX,20220906HOUTEX,45,31,0.25,250,-0.29,4,-0.024,-0.009,0.002,0.015,-0.033,-0.75,-0.9,-1.14,-0.13,-0.48,-1.17
20220907,HOU,TEX,20220907HOUTEX,44,30,0.225,249,-0.28,3,-0.008,0.003,0.009,0.011,-0.005,-7.95,-1.78,-3.37,9.72,-2.99,-7.38
20220909,HOU,ANA,20220909HOUANA,20,37,0.226,55,0.68,6,-0.069,-0.06,-0.072,0.009,-0.129,-2.31,-0.8,2.27,1.56,-0.76,-0.87
20220910,HOU,ANA,20220910HOUANA,21,38,0.234,56,0.69,7,-0.051,-0.047,-0.057,0.004,-0.098,0.3,-2.09,-4.05,-13.14,-1.84,-1.08
20220911,HOU,ANA,20220911HOUANA,20,37,0.221,51,0.63,6,-0.059,-0.044,-0.055,0.015,-0.103,-3.52,-1.19,-2.18,3.56,0.16,-1.55
20220915,HOU,OAK,20220915HOUOAK,50,33,0.215,341,1.2,2,0.029,0.061,0.041,0.032,0.09,-1.76,-1.0,0.75,3.12,-0.45,-1.22
20220916,HOU,OAK,20220916HOUOAK,51,34,0.233,344,1.26,3,0.035,0.08,0.051,0.045,0.115,1.92,-0.47,-0.17,4.35,0.51,-0.56
20220917,HOU,OAK,20220917HOUOAK,52,35,0.248,349,1.35,4,0.056,0.148,0.091,0.092,0.204,-1.17,-0.93,-0.11,2.16,0.13,-0.17
20220918,HOU,OAK,20220918HOUOAK,51,34,0.224,346,1.22,3,0.023,0.074,0.045,0.051,0.097,2.83,0.42,3.42,9.42,0.33,2.85
20220927,HOU,ARI,20220927HOUARI,16,37,0.156,-4,0.0,0,0.011,0.041,0.01,0.03,0.052,0.16,-0.93,-0.56,1.77,0.1,-0.51
20220928,HOU,ARI,20220928HOUARI,17,38,0.163,4,0.08,1,0.006,0.024,-0.003,0.018,0.03,-0.73,-0.56,-0.9,0.99,-0.08,-0.82
20220930,HOU,TBA,20220930HOUTBA,56,37,0.248,359,0.53,0,0.03,0.085,0.03,0.055,0.115,-0.18,-0.8,0.95,1.26,-0.01,-0.08
20221001,HOU,TBA,20221001HOUTBA,55,36,0.225,355,0.43,-1,0.017,0.039,0.011,0.022,0.056,-0.11,-0.4,1.45,1.33,-0.05,0.28
20221002,HOU,TBA,20221002HOUTBA,56,37,0.24,356,0.49,0,0.017,0.046,0.014,0.029,0.063,-1.21,-1.01,1.66,1.87,-0.18,-0.25
20221003,HOU,PHI,20221003HOUPHI,65,46,0.316,420,0.23,0,0.017,0.06,0.02,0.043,0.077,-3.24,-0.75,4.05,-0.67,-0.65,0.26
20221004,HOU,PHI,20221004HOUPHI,64,45,0.279,417,0.25,-1,-0.012,0.053,0.007,0.065,0.041,-1.48,-0.99,-2.65,1.68,-0.25,-1.55
20221005,HOU,PHI,20221005HOUPHI,65,46,0.298,427,0.49,0,0.009,0.059,-0.006,0.05,0.068,1.68,-0.56,1.68,1.88,-0.39,-0.22
20220501,KCA,NYA,20220501KCANYA,2,0,-0.158,12,-0.95,-2,-0.032,-0.076,-0.031,-0.044,-0.108,-1.8,-1.53,-1.15,1.96,0.0,-0.27
20220516,KCA,CHA,20220516KCACHA,-6,-1,-0.116,-26,-0.17,1,-0.018,-0.041,-0.015,-0.023,-0.059,1.03,0.23,2.05,5.13,0.68,3.63
20220517,KCA,CHA,20220517KCACHA1,-7,-2,-0.148,-28,-0.23,0,0.006,0.001,0.002,-0.005,0.007,-3.55,-1.11,-3.55,-13.74,-0.71,-2.34
20220517,KCA,CHA,20220517KCACHA2,-7,-2,-0.148,-28,-0.23,0,-0.001,-0.05,0.02,-0.049,-0.051,7.2,0.53,1.8,9.0,1.8,4.9
20220518,KCA,CHA,20220518KCACHA,-5,0,-0.071,-26,-0.18,2,-0.013,-0.033,0.0,-0.02,-0.046,1.04,-0.6,-1.59,-7.71,-1.74,-1.15
20220519,KCA,CHA,20220519KCACHA,-4,1,-0.036,-22,-0.04,3,0.015,0.011,0.017,-0.004,0.026,5.69,-0.64,1.42,-3.23,-0.21,0.89
20220520,KCA,MIN,20220520KCAMIN,8,4,-0.007,64,0.12,1,-0.009,0.008,-0.02,0.017,-0.001,2.14,0.43,4.71,8.14,0.0,3.15
20220521,KCA,MIN,20220521KCAMIN,7,3,-0.067,62,-0.08,0,0.004,0.035,-0.037,0.031,0.039,0.0,-0.64,0.54,-3.24,0.27,0.93
20220522,KCA,MIN,20220522KCAMIN,6,2,-0.119,55,-0.55,-1,-0.024,-0.003,-0.049,0.021,-0.027,3.0,-0.5,-0.75,6.0,0.75,-0.25
20220603,KCA,HOU,20220603KCAHOU,-6,4,-0.304,16,-0.42,0,0.024,-0.011,0.0,-0.035,0.013,-0.65,-0.98,0.94,2.01,-1.12,-1.59
20220604,KCA,HOU,20220604KCAHOU,-7,3,-0.325,9,-0.63,-1,0.01,-0.037,-0.013,-0.047,-0.027,7.35,-0.39,5.58,-2.71,1.19,4.18
20220605,KCA,HOU,20220605KCAHOU,-6,4,-0.286,15,-0.44,0,0.021,-0.029,0.002,-0.05,-0.008,1.62,-0.84,3.31,-2.88,1.43,3.9
20220606,KCA,TOR,20220606KCATOR,6,2,-0.221,80,-0.92,0,-0.024,-0.026,-0.031,-0.002,-0.05,-2.49,-0.97,2.32,0.02,-0.59,0.24
20220607,KCA,TOR,20220607KCATOR,5,1,-0.259,72,-1.24,-1,-0.023,-0.037,-0.022,-0.014,-0.06,-0.46,-0.87,1.8,-4.53,-1.01,-0.19
20220608,KCA,TOR,20220608KCATOR,4,0,-0.292,65,-1.48,-2,-0.012,-0.039,-0.01,-0.027,-0.051,0.83,-1.38,-4.43,0.64,0.84,-0.28
20220609,KCA,BAL,20220609KCABAL,-7,5,-0.188,-27,-0.83,-3,-0.011,-0.049,-0.009,-0.038,-0.06,3.87,-0.87,4.97,-1.88,1.54,4.15
20220610,KCA,BAL,20220610KCABAL,-6,6,-0.16,-25,-0.77,-2,-0.011,-0.027,-0.009,-0.016,-0.038,0.28,-0.82,3.8,-0.44,-0.1,1.36
20220611,KCA,BAL,20220611KCABAL,-5,7,-0.134,-18,-0.59,-1,0.003,-0.016,-0.001,-0.019,-0.013,2.84,-0.46,2.85,1.73,-0.02,0.71
20220612,KCA,BAL,20220612KCABAL,-6,6,-0.153,-20,-0.62,-2,-0.01,-0.026,-0.015,-0.016,-0.036,-3.32,-1.06,0.33,-1.6,-1.56,-1.79
20220624,KCA,OAK,20220624KCAOAK,11,5,-0.091,134,0.31,0,0.061,0.076,0.062,0.015,0.137,0.17,-1.0,-0.41,-2.17,-0.95,-0.87
20220625,KCA,OAK,20220625KCAOAK,12,6,-0.052,136,0.44,1,0.05,0.068,0.062,0.018,0.118,-7.58,-1.88,-2.0,-1.58,-1.25,-2.87
20220626,KCA,OAK,20220626KCAOAK,11,5,-0.089,134,0.2,0,0.059,0.057,0.069,-0.002,0.116,-1.59,-1.36,-4.69,4.12,-0.12,-2.54
20220627,KCA,TEX,20220627KCATEX,12,6,-0.123,137,-0.52,0,0.011,-0.031,0.022,-0.042,-0.02,3.66,-0.9,4.67,1.71,0.97,2.59
20220628,KCA,TEX,20220628KCATEX,11,5,-0.159,131,-0.83,-1,-0.005,-0.041,0.003,-0.036,-0.046,1.24,-0.8,0.86,-1.47,1.59,2.83
20220629,KCA,TEX,20220629KCATEX,10,4,-0.192,126,-1.03,-2,-0.024,-0.086,-0.023,-0.062,-0.11,-3.9,-1.5,-1.5,-1.72,-0.64,-1.32
20220708,KCA,CLE,20220708KCACLE,-8,3,-0.111,-17,-0.14,-3,0.009,0.033,0.006,0.024,0.042,-0.62,-0.95,-1.36,0.28,0.48,-0.05
20220709,KCA,CLE,20220709KCACLE,-7,4,-0.094,-16,-0.12,-2,0.008,0.008,0.005,-0.0,0.016,1.46,-0.51,1.79,-1.47,0.02,0.92
20220710,KCA,CLE,20220710KCACLE,-8,3,-0.108,-28,-0.3,-3,0.0,0.009,-0.005,0.009,0.009,0.56,-0.82,-0.53,-1.77,-0.18,-0.11
20220711,KCA,DET,20220711KCADET1,-2,10,-0.03,51,0.77,0,0.017,0.042,0.023,0.025,0.059,0.67,-0.73,0.88,0.64,-0.41,-0.39
20220711,KCA,DET,20220711KCADET2,-2,10,-0.03,51,0.77,0,0.004,0.054,0.005,0.05,0.058,-0.6,-1.19,0.73,1.17,-0.07,0.01
20220712,KCA,DET,20220712KCADET,0,12,0.0,59,0.87,2,0.027,0.067,0.029,0.04,0.094,2.35,-0.57,3.38,1.99,0.1,0.83
20220713,KCA,DET,20220713KCADET,-1,11,-0.014,57,0.82,1,0.036,0.088,0.041,0.052,0.124,0.63,-0.77,-0.73,-0.88,0.72,1.12
20220722,KCA,TBA,20220722KCATBA,21,12,0.033,199,-0.05,0,0.025,0.023,0.009,-0.002,0.048,-0.33,-1.04,-0.29,-2.99,0.08,0.72
20220723,KCA,TBA,20220723KCATBA,20,11,-0.001,195,-0.2,-1,0.015,0.041,-0.019,0.026,0.056,3.93,0.42,2.13,8.35,1.47,4.19
20220724,KCA,TBA,20220724KCATBA,21,12,0.026,198,-0.12,0,0.04,0.032,0.02,-0.008,0.072,1.49,-0.65,2.87,-3.55,0.0,1.74
20220725,KCA,ANA,20220725KCAANA,2,15,0.005,20,0.06,1,-0.007,-0.033,-0.014,-0.026,-0.04,1.29,-0.65,-0.57,-1.41,-0.13,-0.08
20220726,KCA,ANA,20220726KCAANA,3,16,0.018,27,0.15,2,-0.02,-0.05,-0.035,-0.03,-0.07,-6.31,-1.32,-3.78,-8.58,-2.02,-2.35
20220727,KCA,ANA,20220727KCAANA,2,15,0.004,21,0.07,1,-0.023,-0.074,-0.042,-0.051,-0.097,3.7,-0.6,3.14,-3.17,0.78,2.96
20220804,KCA,BOS,20220804KCABOS,-7,8,-0.101,-43,-0.66,0,-0.032,-0.033,-0.044,-0.001,-0.065,0.99,-0.81,2.77,-1.87,0.18,1.49
20220805,KCA,BOS,20220805KCABOS,-6,9,-0.088,-39,-0.6,1,-0.04,-0.032,-0.05,0.008,-0.072,-1.04,-1.17,-1.53,0.04,-0.6,-1.41
20220806,KCA,BOS,20220806KCABOS,-7,8,-0.099,-42,-0.63,0,-0.024,-0.011,-0.032,0.013,-0.035,0.31,-0.77,2.55,-0.28,-0.94,-0.28
20220807,KCA,BOS,20220807KCABOS,-6,9,-0.085,-41,-0.61,1,-0.022,0.011,-0.034,0.033,-0.011,-0.7,-0.88,0.13,-2.63,-0.72,-0.43
20220809,KCA,CHA,20220809KCACHA1,-8,8,-0.084,-25,-0.19,1,-0.012,0.011,-0.008,0.023,-0.001,-2.22,-0.91,0.46,-0.83,-0.35,-0.34
20220809,KCA,CHA,20220809KCACHA2,-8,8,-0.084,-25,-0.19,1,0.016,0.057,0.015,0.041,0.073,1.48,-0.77,1.84,-0.92,0.52,1.65
20220810,KCA,CHA,20220810KCACHA,-10,6,-0.105,-27,-0.21,-1,-0.015,0.01,-0.022,0.025,-0.005,2.25,-0.58,3.03,1.53,-0.07,0.53
20220811,KCA,CHA,20220811KCACHA,-9,7,-0.093,-22,-0.16,0,-0.007,0.012,-0.007,0.019,0.005,2.03,-0.76,-1.59,-7.71,0.01,1.29
20220812,KCA,LAN,20220812KCALAN,16,6,-0.273,184,-1.48,0,-0.029,-0.066,-0.031,-0.037,-0.095,1.71,-0.5,1.95,-0.79,0.02,0.66
20220813,KCA,LAN,20220813KCALAN,15,5,-0.287,179,-1.57,-1,-0.016,-0.009,-0.03,0.007,-0.025,4.13,0.43,3.21,5.88,0.83,4.12
20220814,KCA,LAN,20220814KCALAN,14,4,-0.3,169,-1.8,-2,-0.008,-0.025,-0.029,-0.017,-0.033,-0.57,-0.86,-0.16,1.52,0.43,0.15
20220822,KCA,CHA,20220822KCACHA,-13,8,-0.098,-42,-0.09,1,-0.015,0.016,-0.013,0.031,0.001,1.46,-0.62,-0.08,0.34,-0.06,-0.11
20220823,KCA,ARI,20220823KCAARI,-1,21,-0.048,-10,-0.46,-2,0.008,0.007,-0.006,-0.001,0.015,1.49,-0.79,0.31,0.25,0.74,1.19
20220824,KCA,ARI,20220824KCAARI,-2,20,-0.059,-14,-0.5,-3,0.006,0.003,-0.009,-0.003,0.009,0.51,-0.52,-0.25,0.2,0.66,0.69
20220826,KCA,SDN,20220826KCASDN,26,16,-0.095,209,-2.04,0,-0.024,-0.069,-0.033,-0.045,-0.093,1.11,-0.62,3.79,-1.78,0.21,1.87
20220827,KCA,SDN,20220827KCASDN,25,15,-0.116,201,-2.27,-1,-0.034,-0.078,-0.053,-0.044,-0.112,1.84,-0.45,2.26,-0.91,0.24,1.35
20220828,KCA,SDN,20220828KCASDN,24,14,-0.135,200,-2.21,-2,-0.006,-0.062,-0.033,-0.056,-0.068,0.53,-0.68,1.68,-3.82,0.04,1.62
20220905,KCA,CLE,20220905KCACLE,-5,13,-0.035,12,0.23,-2,-0.005,0.029,-0.006,0.034,0.024,0.48,-0.55,-0.32,-0.56,0.24,0.43
20220906,KCA,CLE,20220906KCACLE,-6,12,-0.044,11,0.22,-3,-0.004,0.051,-0.006,0.055,0.047,1.81,-0.5,3.21,-1.96,0.62,2.36
20220907,KCA,CLE,20220907KCACLE,-7,11,-0.053,8,0.19,-4,-0.021,0.015,-0.023,0.036,-0.006,-5.06,-2.56,-7.31,-8.1,-3.83,-6.05
20220909,KCA,DET,20220909KCADET,6,21,0.061,98,0.97,3,0.031,0.069,0.038,0.038,0.1,-3.22,-0.97,1.5,0.96,1.13,2.07
20220910,KCA,DET,20220910KCADET,5,20,0.051,90,0.88,2,0.014,0.055,0.024,0.041,0.069,1.18,-0.77,1.84,-0.93,0.83,2.12
20220911,KCA,DET,20220911KCADET,4,19,0.041,86,0.84,1,0.021,0.089,0.032,0.068,0.11,-0.7,-0.93,0.13,3.77,0.2,-0.32
20220920,KCA,MIN,20220920KCAMIN,29,15,0.019,268,-0.1,-2,0.0,0.036,-0.003,0.036,0.036,0.02,-0.65,0.36,-0.58,-0.31,-0.28
20220921,KCA,MIN,20220921KCAMIN,30,16,0.034,269,-0.09,-1,0.015,0.049,0.007,0.034,0.064,2.86,-0.36,2.78,1.26,1.3,2.4
20220922,KCA,MIN,20220922KCAMIN,31,17,0.046,272,-0.04,0,-0.017,0.02,-0.023,0.037,0.003,1.55,-0.77,1.8,3.06,0.76,0.89
20220923,KCA,SEA,20220923KCASEA,33,19,-0.053,316,-0.35,0,0.039,0.046,0.007,0.007,0.085,-1.73,-1.09,-1.55,3.75,-1.08,-3.0
20220924,KCA,SEA,20220924KCASEA,34,20,-0.034,320,-0.24,1,0.033,0.037,-0.003,0.004,0.07,3.0,-0.56,2.68,-2.62,0.21,1.82
20220925,KCA,SEA,20220925KCASEA,33,19,-0.052,319,-0.28,0,0.031,0.044,-0.011,0.013,0.075,1.14,-0.65,-1.03,-0.84,1.07,1.21
20220419,LAN,ATL,20220419LANATL,3,5,0.375,6,0.75,1,0.006,-0.041,-0.019,-0.047,-0.035,-2.36,-1.01,3.4,0.23,0.84,2.03
20220420,LAN,ATL,20220420LANATL,2,4,0.223,4,0.44,0,0.014,-0.033,0.002,-0.047,-0.019,-2.09,0.01,3.45,-2.01,0.0,1.6
20220429,LAN,DET,20220429LANDET,3,4,0.282,16,1.66,0,0.001,0.029,0.001,0.028,0.03,-4.95,-1.53,-2.7,1.8,-0.9,-1.85
20220430,LAN,DET,20220430LANDET,4,5,0.331,20,1.81,1,0.002,0.033,0.004,0.031,0.035,1.8,-0.6,-3.6,7.2,0.0,-2.8
20220501,LAN,DET,20220501LANDET,3,4,0.247,16,1.45,0,0.007,0.065,0.011,0.058,0.072,-2.72,-1.04,-1.76,-0.24,-0.59,-1.26
20220516,LAN,ARI,20220516LANARI,6,11,0.164,58,1.8,-1,0.034,0.05,0.031,0.016,0.084,-0.22,-0.83,0.42,1.31,-0.52,-0.77
20220517,LAN,ARI,20220517LANARI1,7,12,0.199,59,1.77,0,0.02,0.017,0.007,-0.003,0.037,-3.0,-1.0,-3.0,-9.0,-3.0,-6.43
20220517,LAN,ARI,20220517LANARI2,7,12,0.199,59,1.77,0,0.041,0.049,0.027,0.008,0.09,2.3,-0.98,-2.39,-0.48,0.81,0.73
20220518,LAN,ARI,20220518LANARI,9,14,0.262,77,2.29,2,0.03,0.03,0.029,0.0,0.06,-0.62,-0.85,-2.55,0.27,0.65,0.17
20220530,LAN,PIT,20220530LANPIT,16,7,0.06,138,1.64,0,0.029,0.081,0.007,0.052,0.11,-1.61,-1.47,-1.07,-1.48,-0.54,-1.06
20220531,LAN,PIT,20220531LANPIT,15,6,0.014,137,1.47,-1,0.044,0.099,0.051,0.055,0.143,-4.47,-1.67,-4.63,-3.24,0.87,-0.3
20220601,LAN,PIT,20220601LANPIT,14,5,-0.028,135,1.33,-2,0.043,0.082,0.046,0.039,0.125,-0.07,-0.73,-0.07,2.45,0.73,0.73
20220604,LAN,NYN,20220604LANNYN,23,14,0.309,183,2.54,2,0.036,0.129,0.066,0.093,0.165,1.66,-0.3,0.63,3.1,0.85,0.87
20220605,LAN,NYN,20220605LANNYN,22,13,0.223,178,1.82,1,0.024,0.087,0.06,0.063,0.111,-8.23,-1.3,1.74,3.97,-0.68,-1.69
20220614,LAN,ANA,20220614LANANA,5,11,0.14,30,0.91,0,-0.024,-0.056,-0.025,-0.032,-0.08,-0.17,-0.67,0.85,2.19,-0.13,-0.51
20220615,LAN,ANA,20220615LANANA,6,12,0.159,32,0.92,1,-0.041,-0.066,-0.033,-0.025,-0.107,0.44,-0.44,-1.2,3.91,-0.2,-1.53
20220617,LAN,CLE,20220617LANCLE,1,7,0.087,3,0.58,0,-0.025,-0.023,-0.007,0.002,-0.048,-2.2,-0.96,-0.41,1.69,-0.32,-1.22
20220618,LAN,CLE,20220618LANCLE,0,6,0.064,2,0.54,-1,-0.003,0.053,0.026,0.056,0.05,0.19,-0.79,-0.6,1.27,1.48,1.59
20220619,LAN,CLE,20220619LANCLE,1,7,0.083,8,0.65,0,0.004,0.05,0.036,0.046,0.054,-3.37,-0.89,2.51,7.14,-0.46,-1.42
20220630,LAN,SDN,20220630LANSDN,24,7,0.03,157,-1.43,0,-0.018,-0.015,-0.034,0.003,-0.033,0.88,-0.66,1.28,-0.83,-0.05,0.76
20220701,LAN,SDN,20220701LANSDN,25,8,0.064,159,-1.2,1,-0.01,-0.002,-0.031,0.008,-0.012,-6.0,-1.64,-5.14,-1.5,0.71,-0.21
20220702,LAN,SDN,20220702LANSDN,26,9,0.096,163,-0.98,2,-0.008,-0.024,-0.019,-0.016,-0.032,0.83,-0.62,-0.91,1.17,0.04,-0.41
20220703,LAN,SDN,20220703LANSDN,27,10,0.125,168,-0.78,3,-0.006,-0.011,-0.019,-0.005,-0.017,-2.58,-1.32,-2.46,0.47,-0.75,-2.0
20220704,LAN,COL,20220704LANCOL,11,19,0.076,20,-0.73,-2,-0.007,0.034,-0.005,0.041,0.027,-1.66,-1.11,-0.3,2.59,0.42,-0.28
20220705,LAN,COL,20220705LANCOL,12,20,0.092,22,-0.67,-1,-0.009,0.012,0.0,0.021,0.003,-2.56,-1.24,3.29,2.08,-1.1,-0.65
20220706,LAN,COL,20220706LANCOL,13,21,0.109,25,-0.6,0,-0.018,-0.025,0.001,-0.007,-0.043,3.48,-1.86,-17.4,1.65,0.87,-4.71
20220707,LAN,CHN,20220707LANCHN,19,18,0.279,48,0.54,3,0.006,0.038,0.004,0.032,0.044,-3.28,-1.0,-2.27,-0.09,0.0,-0.73
20220708,LAN,CHN,20220708LANCHN,20,19,0.29,50,0.56,4,-0.002,0.006,0.001,0.008,0.004,0.42,-0.78,-1.16,-0.94,0.14,-0.02
20220709,LAN,CHN,20220709LANCHN,21,20,0.301,51,0.57,5,-0.003,-0.008,-0.002,-0.005,-0.011,-3.33,-0.94,-0.2,-0.15,-0.89,-1.31
20220710,LAN,CHN,20220710LANCHN,22,21,0.312,53,0.59,6,-0.001,-0.004,-0.006,-0.003,-0.005,-1.43,-1.0,-0.13,0.42,-0.4,-0.69
20220721,LAN,SFN,20220721LANSFN,41,22,0.256,284,0.71,2,0.019,0.075,0.016,0.056,0.094,-0.31,-0.61,0.47,-0.61,0.44,0.99
20220722,LAN,SFN,20220722LANSFN,42,23,0.283,287,0.69,3,0.033,0.091,0.025,0.058,0.124,0.86,-0.51,0.08,-0.92,-0.37,-0.11
20220723,LAN,SFN,20220723LANSFN,43,24,0.308,291,0.86,4,0.022,0.087,0.015,0.065,0.109,-2.19,-0.95,-0.63,-0.92,0.54,0.61
20220724,LAN,SFN,20220724LANSFN,44,25,0.331,293,0.96,5,0.003,0.074,0.0,0.071,0.077,-3.97,-1.1,-0.98,1.1,0.13,-0.38
20220725,LAN,WAS,20220725LANWAS,44,25,0.287,300,0.98,0,0.029,0.075,0.027,0.046,0.104,-2.35,-1.0,-0.36,-1.94,-0.01,0.41
20220726,LAN,WAS,20220726LANWAS,43,24,0.252,297,0.94,-1,0.007,0.025,0.016,0.018,0.032,0.39,-0.62,-0.95,-1.59,-1.0,-1.46
20220727,LAN,WAS,20220727LANWAS,42,23,0.219,292,0.75,-2,0.03,0.054,0.03,0.024,0.084,-6.0,-1.5,1.28,6.77,-0.32,-1.27
20220805,LAN,SDN,20220805LANSDN,41,19,0.204,249,-0.32,2,0.006,-0.007,-0.015,-0.013,-0.001,-2.31,-0.87,-0.18,-2.77,-0.69,-0.3
20220806,LAN,SDN,20220806LANSDN,42,20,0.222,256,-0.15,3,-0.008,-0.037,-0.011,-0.029,-0.045,-3.36,-0.81,2.04,5.64,-0.12,-0.67
20220807,LAN,SDN,20220807LANSDN,43,21,0.24,261,-0.05,4,-0.002,-0.022,-0.007,-0.02,-0.024,-0.43,-0.69,-0.18,-1.97,-0.54,-0.31
20220809,LAN,MIN,20220809LANMIN,44,22,0.214,298,0.63,0,0.011,0.041,0.002,0.03,0.052,1.01,-0.74,0.01,-0.46,0.76,1.07
20220810,LAN,MIN,20220810LANMIN,45,23,0.233,305,0.73,1,0.003,0.044,-0.004,0.041,0.047,1.54,-0.21,2.89,4.05,0.07,0.18
20220819,LAN,MIA,20220819LANMIA,55,31,0.344,382,1.06,0,0.051,0.112,0.036,0.061,0.163,0.26,-0.52,-3.12,-7.34,0.27,1.17
20220820,LAN,MIA,20220820LANMIA,56,32,0.362,383,1.16,1,0.052,0.135,0.044,0.083,0.187,0,0,0,0,0,0
20220821,LAN,MIA,20220821LANMIA,57,33,0.379,390,1.34,2,0.044,0.122,0.043,0.078,0.166,3.35,-0.16,3.25,-2.08,0.92,2.83
20220822,LAN,MIL,20220822LANMIL,54,30,0.208,392,0.91,0,0.033,0.028,0.021,-0.005,0.061,-0.97,-0.91,-2.32,-1.27,-0.86,-1.72
20220823,LAN,MIL,20220823LANMIL,53,29,0.182,388,0.87,-1,0.026,0.052,0.011,0.026,0.078,0.06,-0.71,-0.17,-1.7,-0.19,0.0
20220824,LAN,MIL,20220824LANMIL,54,30,0.204,397,1.06,0,0.024,0.021,0.01,-0.003,0.045,-4.08,-1.51,-4.06,4.67,0.4,-1.55
20220902,LAN,SDN,20220902LANSDN,51,27,0.252,321,0.1,5,0.003,-0.003,-0.004,-0.006,0.0,-3.55,-0.85,2.02,7.13,-1.18,-2.75
20220903,LAN,SDN,20220903LANSDN,50,26,0.232,315,0.01,4,0.013,0.014,-0.002,0.001,0.027,-3.94,-1.13,-0.35,-2.46,-0.27,0.11
20220904,LAN,SDN,20220904LANSDN,51,27,0.247,326,0.19,5,0.015,0.031,-0.002,0.016,0.046,-3.68,-0.91,1.99,2.7,-1.21,-1.69
20220905,LAN,SFN,20220905LANSFN,61,37,0.391,431,1.62,6,0.032,0.07,0.045,0.038,0.102,-1.04,-0.85,-0.07,5.01,-0.24,-1.18
20220906,LAN,SFN,20220906LANSFN,60,36,0.362,428,1.51,5,0.039,0.062,0.049,0.023,0.101,1.61,-0.52,0.33,0.25,0.04,0.28
20220907,LAN,SFN,20220907LANSFN,61,37,0.376,431,1.55,6,0.036,0.072,0.043,0.036,0.108,-2.87,-1.16,-0.47,1.54,0.39,0.1
20220919,LAN,ARI,20220919LANARI,22,35,0.239,74,0.98,8,0.023,0.047,0.024,0.024,0.07,-0.72,-0.84,-1.53,0.42,-0.06,-0.67
20220920,LAN,ARI,20220920LANARI1,23,36,0.247,77,0.99,9,0.037,0.053,0.04,0.016,0.09,0.2,-0.83,1.41,-0.27,0.44,1.1
20220920,LAN,ARI,20220920LANARI2,23,36,0.247,77,0.99,9,0.029,0.056,0.027,0.027,0.085,2.78,-0.09,0.29,0.41,0.75,1.24
20220921,LAN,ARI,20220921LANARI,21,34,0.223,71,0.92,7,0.041,0.065,0.04,0.024,0.106,0.38,-1.04,3.72,6.55,0.32,0.66
20220922,LAN,ARI,20220922LANARI,20,33,0.213,66,0.86,6,0.036,0.057,0.038,0.021,0.093,0.18,-0.57,-0.39,-0.78,0.75,1.06
20220923,LAN,SLN,20220923LANSLN,57,31,0.118,392,-0.49,0,-0.023,-0.021,-0.045,0.002,-0.044,-2.39,-1.33,-0.73,7.16,0.87,-0.23
20220924,LAN,SLN,20220924LANSLN,56,30,0.1,381,-0.69,-1,-0.023,-0.029,-0.039,-0.006,-0.052,0.42,-0.67,-0.94,1.32,-0.14,-0.77
20220925,LAN,SLN,20220925LANSLN,57,31,0.12,385,-0.56,0,-0.018,-0.005,-0.03,0.013,-0.023,0.25,-0.79,0.24,4.91,1.96,1.74
